Set ID,target
OP753345013120006832,Normal
OP753345013120006831,Normal
OP753345013120006830,Normal
OP753345013120006828,Normal
OP753345013120006827,Normal
OP753345013120006826,Normal
OP753345013120006824,AbNormal
OP753345013120006823,Normal
OP753345013120006821,Normal
OP753345013120006820,Normal
OP753345013120006819,Normal
OP753345013120006818,Normal
OP753345013120006817,Normal
OP753345013120006816,Normal
OP753345013120006815,Normal
OP753345013120006814,Normal
OP753345013120006813,Normal
OP753345013120006812,Normal
OP753345013120006810,Normal
OP753345013120006809,Normal
OP753345013120006806,Normal
OP753345013120006804,Normal
OP753345013120006803,Normal
OP753345013120006801,Normal
OP753345013120006800,Normal
OP753345013120006799,AbNormal
OP753345013120006798,Normal
OP753345013120006797,Normal
OP753345013120006794,Normal
OP753345013120006793,Normal
OP753345013120006792,Normal
OP753345013120006790,Normal
OP753345013120006789,Normal
OP753345013120006787,Normal
OP753345013120006785,Normal
OP753345013120006784,Normal
OP753345013120006783,Normal
OP753345013120006782,Normal
OP753345013120006781,Normal
OP753345013120006778,Normal
OP753345013120006777,Normal
OP753345013120006776,Normal
OP753345013120006775,Normal
OP753345013120006774,Normal
OP753345013120006773,Normal
OP753345013120006772,Normal
OP753345013120006771,Normal
OP753345013120006769,Normal
OP753345013120006766,Normal
OP753345013120006764,AbNormal
OP753345013120006762,Normal
OP753345013120007081,AbNormal
OP753345013120007082,Normal
OP753345013120007083,Normal
OP753345013120007084,Normal
OP753345013120007085,Normal
OP753345013120007089,Normal
OP753345013120007090,Normal
OP753345013120007091,Normal
OP753345013120007093,Normal
OP753345013120007094,Normal
OP753345013120007095,Normal
OP753345013120007096,Normal
OP753345013120007099,Normal
OP753345013120007100,Normal
OP753345013120007101,Normal
OP753345013120007102,Normal
OP753345013120007103,Normal
OP753345013120007104,Normal
OP753345013120007105,Normal
OP753345013120007106,Normal
OP753345013120007107,Normal
OP753345013120007108,Normal
OP753345013120007109,Normal
OP753345013120007110,Normal
OP753345013120007111,Normal
OP753345013120007113,Normal
OP753345013120007114,Normal
OP753345013120007115,Normal
OP753345013120007117,Normal
OP753345013120007119,Normal
OP753345013120007120,Normal
OP753345013120007121,Normal
OP753345013120007124,Normal
OP753345013120007125,AbNormal
OP753345013120007126,Normal
OP753345013120007127,AbNormal
OP753345013120007129,Normal
OP753345013120007130,Normal
OP753345013120007132,Normal
OP753345013120007133,Normal
OP753345013120007134,Normal
OP753345013120007136,Normal
OP753345013120007137,Normal
OP753345013120007138,Normal
OP753345013120007140,Normal
OP753345013120007141,Normal
OP753345013120007142,Normal
OP753345013120007144,Normal
OP753345013120007145,Normal
OP753345013120007146,Normal
OP753345013120007147,Normal
OP753345013120007148,Normal
OP753345013120007149,Normal
OP753345013120007150,Normal
OP753345013120007151,Normal
OP753345013120007153,AbNormal
OP753345013120007154,Normal
OP753345013120007156,Normal
OP753345013120007157,Normal
OP753345013120007158,Normal
OP753345013120007159,Normal
OP753345013120007160,Normal
OP753345013120007161,Normal
OP753345013120007163,AbNormal
OP753345013120007164,Normal
OP753345013120007165,Normal
OP753345013120007166,Normal
OP753345013120007168,Normal
OP753345013120007169,Normal
OP753345013120007171,AbNormal
OP753345013120007173,Normal
OP753345013120007174,Normal
OP753345013120006985,Normal
OP753345013120006986,Normal
OP753345013120006990,Normal
OP753345013120006991,Normal
OP753345013120006992,Normal
OP753345013120006994,Normal
OP753345013120006996,Normal
OP753345013120006998,Normal
OP753345013120006999,Normal
OP753345013120007000,Normal
OP753345013120007002,Normal
OP753345013120007003,Normal
OP753345013120007004,Normal
OP753345013120007005,Normal
OP753345013120007007,Normal
OP753345013120007008,Normal
OP753345013120007009,Normal
OP753345013120007011,Normal
OP753345013120007013,Normal
OP753345013120007014,Normal
OP753345013120007015,Normal
OP753345013120007016,Normal
OP753345013120007019,Normal
OP753345013120007021,Normal
OP753345013120007022,Normal
OP753345013120007023,Normal
OP753345013120007024,Normal
OP753345013120007026,AbNormal
OP753345013120007029,Normal
OP753345013120007030,Normal
OP753345013120007031,Normal
OP753345013120007034,Normal
OP753345013120007036,Normal
OP753345013120007037,Normal
OP753345013120007038,Normal
OP753345013120007039,Normal
OP753345013120007041,Normal
OP753345013120007042,Normal
OP753345013120007043,Normal
OP753345013120007044,Normal
OP753345013120007045,Normal
OP753345013120007046,Normal
OP753345013120007048,Normal
OP753345013120007049,Normal
OP753345013120007050,Normal
OP753345013120007051,Normal
OP753345013120007052,Normal
OP753345013120007053,Normal
OP753345013120007054,Normal
OP753345013120007055,Normal
OP753345013120007056,Normal
OP753345013120007057,Normal
OP753345013120007058,Normal
OP753345013120007059,Normal
OP753345013120007060,Normal
OP753345013120007061,Normal
OP753345013120007063,Normal
OP753345013120007065,Normal
OP753345013120007066,Normal
OP753345013120007067,Normal
OP753345013120007069,Normal
OP753345013120007070,Normal
OP753345013120007072,Normal
OP753345013120007075,Normal
OP753345013120007076,Normal
OP753345013120007079,Normal
OP753345013120007080,Normal
OP753345013120006889,Normal
OP753345013120006891,Normal
OP753345013120006892,Normal
OP753345013120006895,Normal
OP753345013120006896,Normal
OP753345013120006898,Normal
OP753345013120006899,Normal
OP753345013120006900,Normal
OP753345013120006901,Normal
OP753345013120006902,AbNormal
OP753345013120006903,Normal
OP753345013120006904,AbNormal
OP753345013120006907,Normal
OP753345013120006910,Normal
OP753345013120006912,Normal
OP753345013120006913,Normal
OP753345013120006914,Normal
OP753345013120006916,Normal
OP753345013120006917,Normal
OP753345013120006919,Normal
OP753345013120006920,Normal
OP753345013120006921,Normal
OP753345013120006922,Normal
OP753345013120006923,Normal
OP753345013120006925,Normal
OP753345013120006928,Normal
OP753345013120006929,Normal
OP753345013120006932,Normal
OP753345013120006933,Normal
OP753345013120006934,Normal
OP753345013120006936,Normal
OP753345013120006937,Normal
OP753345013120006938,Normal
OP753345013120006939,Normal
OP753345013120006941,Normal
OP753345013120006943,Normal
OP753345013120006944,Normal
OP753345013120006945,Normal
OP753345013120006946,Normal
OP753345013120006947,Normal
OP753345013120006949,Normal
OP753345013120006952,Normal
OP753345013120006954,Normal
OP753345013120006958,Normal
OP753345013120006959,Normal
OP753345013120006960,Normal
OP753345013120006961,Normal
OP753345013120006963,Normal
OP753345013120006966,Normal
OP753345013120006968,Normal
OP753345013120006969,Normal
OP753345013120006970,Normal
OP753345013120006972,Normal
OP753345013120006974,Normal
OP753345013120006975,Normal
OP753345013120006976,Normal
OP753345013120006977,Normal
OP753345013120006978,Normal
OP753345013120006979,Normal
OP753345013120006981,Normal
OP753345013120006982,Normal
OP753345013120006983,Normal
OP753345013120006984,Normal
OP753345013120006860,Normal
OP753345013120006861,Normal
OP753345013120006862,Normal
OP753345013120006863,Normal
OP753345013120006864,Normal
OP753345013120006865,Normal
OP753345013120006866,Normal
OP753345013120006867,Normal
OP753345013120006868,Normal
OP753345013120006869,Normal
OP753345013120006870,Normal
OP753345013120006871,Normal
OP753345013120006873,AbNormal
OP753345013120006874,Normal
OP753345013120006875,Normal
OP753345013120006877,Normal
OP753345013120006878,Normal
OP753345013120006879,Normal
OP753345013120006880,Normal
OP753345013120006882,Normal
OP753345013120006883,Normal
OP753345013120006884,Normal
OP753345013120006885,Normal
OP753345013120006886,Normal
OP753345013120006888,Normal
OP753345023120000473,Normal
OP753345023120000471,AbNormal
OP753345023120000297,AbNormal
OP753345023120000298,Normal
OP753345023120000299,Normal
OP753345023120000301,Normal
OP753345023120000302,AbNormal
OP753345023120000303,AbNormal
OP753345023120000304,Normal
OP753345023120000305,Normal
OP753345023120000308,Normal
OP753345023120000309,Normal
OP753345023120000310,Normal
OP753345023120000312,Normal
OP753345023120000319,Normal
OP753345023120000321,AbNormal
OP753345023120000324,Normal
OP753345023120000326,Normal
OP753345023120000328,Normal
OP753345023120000329,Normal
OP753345023120000330,Normal
OP753345023120000331,AbNormal
OP753345023120000332,Normal
OP753345023120000333,Normal
OP753345023120000334,Normal
OP753345023120000335,Normal
OP753345023120000336,Normal
OP753345023120000337,Normal
OP753345023120000338,Normal
OP753345023120000339,Normal
OP753345023120000341,AbNormal
OP753345023120000342,Normal
OP753345023120000344,Normal
OP753345023120000345,Normal
OP753345023120000348,Normal
OP753345023120000349,Normal
OP753345023120000350,Normal
OP753345023120000351,AbNormal
OP753345023120000352,Normal
OP753345023120000353,Normal
OP753345023120000355,Normal
OP753345023120000356,Normal
OP753345023120000357,Normal
OP753345023120000359,Normal
OP753345023120000361,Normal
OP753345023120000362,Normal
OP753345023120000363,Normal
OP753345023120000364,Normal
OP753345023120000365,Normal
OP753345023120000366,Normal
OP753345023120000367,Normal
OP753345023120000368,Normal
OP753345023120000369,Normal
OP753345023120000370,Normal
OP753345023120000371,Normal
OP753345023120000374,Normal
OP753345023120000375,AbNormal
OP753345023120000376,Normal
OP753345023120000377,Normal
OP753345023120000378,Normal
OP753345023120000379,Normal
OP753345023120000380,Normal
OP753345023120000381,Normal
OP753345023120000382,Normal
OP753345023120000383,Normal
OP753345023120000385,Normal
OP753345023120000388,Normal
OP753345023120000389,Normal
OP753345023120000390,Normal
OP753345023120000391,Normal
OP753345023120000392,Normal
OP753345023120000393,Normal
OP753345023120000394,Normal
OP753345023120000395,Normal
OP753345023120000397,Normal
OP753345023120000399,Normal
OP753345023120000400,Normal
OP753345023120000401,Normal
OP753345023120000403,Normal
OP753345023120000404,Normal
OP753345023120000405,Normal
OP753345023120000407,AbNormal
OP753345023120000408,Normal
OP753345023120000409,Normal
OP753345023120000410,Normal
OP753345023120000411,Normal
OP753345023120000412,Normal
OP753345023120000413,Normal
OP753345023120000415,AbNormal
OP753345023120000418,AbNormal
OP753345023120000419,Normal
OP753345023120000421,Normal
OP753345023120000422,Normal
OP753345023120000423,Normal
OP753345023120000425,Normal
OP753345023120000429,AbNormal
OP753345023120000430,Normal
OP753345023120000431,Normal
OP753345023120000432,Normal
OP753345023120000433,Normal
OP753345023120000434,Normal
OP753345023120000435,Normal
OP753345023120000437,Normal
OP753345023120000438,Normal
OP753345023120000440,Normal
OP753345023120000441,Normal
OP753345023120000443,Normal
OP753345023120000444,Normal
OP753345023120000446,Normal
OP753345023120000448,Normal
OP753345023120000449,Normal
OP753345023120000451,Normal
OP753345023120000452,Normal
OP753345023120000453,AbNormal
OP753345023120000456,Normal
OP753345023120000457,Normal
OP753345023120000458,Normal
OP753345023120000459,Normal
OP753345023120000460,Normal
OP753345023120000461,Normal
OP753345023120000463,Normal
OP753345023120000464,Normal
OP753345023120000470,Normal
OP753345023120000466,AbNormal
OP753345023120000467,Normal
OP753345023120000468,Normal
OP753345023120000469,Normal
OP753345014010000238,Normal
OP753345014010000237,Normal
OP753345014010000236,Normal
OP753345014010000235,Normal
OP753345014010000234,Normal
OP753345014010000232,Normal
OP753345014010000231,AbNormal
OP753345014010000230,Normal
OP753345014010000229,Normal
OP753345014010000227,Normal
OP753345014010000224,AbNormal
OP753345014010000222,Normal
OP753345014010000221,Normal
OP753345014010000220,Normal
OP753345014010000218,Normal
OP753345014010000217,Normal
OP753345014010000215,Normal
OP753345014010000213,Normal
OP753345014010000212,Normal
OP753345014010000211,Normal
OP753345014010000209,Normal
OP753345014010000208,Normal
OP753345014010000207,Normal
OP753345014010000205,Normal
OP753345014010000204,Normal
OP753345014010000202,Normal
OP753345014010000201,Normal
OP753345014010000200,Normal
OP753345014010000199,Normal
OP753345014010000198,Normal
OP753345014010000197,Normal
OP753345014010000196,Normal
OP753345014010000195,Normal
OP753345014010000194,Normal
OP753345014010000193,Normal
OP753345014010000192,Normal
OP753345014010000191,Normal
OP753345014010000190,Normal
OP753345014010000189,Normal
OP753345014010000187,Normal
OP753345014010000186,Normal
OP753345014010000185,Normal
OP753345014010000184,Normal
OP753345014010000183,Normal
OP753345014010000182,AbNormal
OP753345014010000180,Normal
OP753345014010000178,Normal
OP753345014010000177,Normal
OP753345014010000176,Normal
OP753345014010000174,AbNormal
OP753345014010000173,Normal
OP753345014010000172,Normal
OP753345014010000170,Normal
OP753345014010000167,Normal
OP753345014010000164,Normal
OP753345014010000163,Normal
OP753345014010000162,Normal
OP753345014010000160,Normal
OP753345014010000159,Normal
OP753345014010000158,Normal
OP753345014010000157,Normal
OP753345014010000156,Normal
OP753345014010000155,Normal
OP753345014010000154,Normal
OP753345014010000153,AbNormal
OP753345014010000152,Normal
OP753345014010000151,Normal
OP753345014010000150,Normal
OP753345014010000149,Normal
OP753345014010000148,Normal
OP753345014010000147,Normal
OP753345014010000146,AbNormal
OP753345014010000145,Normal
OP753345014010000144,Normal
OP753345014010000143,Normal
OP753345014010000141,Normal
OP753345014010000140,AbNormal
OP753345014010000138,AbNormal
OP753345014010000137,Normal
OP753345014010000136,Normal
OP753345014010000135,Normal
OP753345014010000134,Normal
OP753345014010000132,Normal
OP753345014010000131,Normal
OP753345014010000129,Normal
OP753345014010000128,Normal
OP753345014010000126,Normal
OP753345014010000125,Normal
OP753345014010000123,Normal
OP753345014010000122,Normal
OP753345014010000121,Normal
OP753345014010000120,Normal
OP753345014010000119,Normal
OP753345014010000115,Normal
OP753345014010000114,Normal
OP753345014010000113,Normal
OP753345014010000112,Normal
OP753345014010000111,Normal
OP753345014010000110,Normal
OP753345014010000108,Normal
OP753345014010000107,Normal
OP753345014010000106,Normal
OP753345014010000105,Normal
OP753345014010000104,Normal
OP753345014010000103,Normal
OP753345014010000102,Normal
OP753345014010000101,Normal
OP753345014010000100,Normal
OP753345014010000099,Normal
OP753345014010000098,Normal
OP753345014010000097,Normal
OP753345014010000096,Normal
OP753345014010000095,Normal
OP753345014010000094,Normal
OP753345014010000092,Normal
OP753345014010000089,Normal
OP753345014010000088,Normal
OP753345014010000087,AbNormal
OP753345014010000085,Normal
OP753345014010000084,Normal
OP753345014010000083,Normal
OP753345014010000081,Normal
OP753345014010000079,Normal
OP753345014010000077,Normal
OP753345014010000076,Normal
OP753345014010000074,Normal
OP753345014010000073,Normal
OP753345014010000072,Normal
