Set ID,target
15422,normal
15423,normal
15424,normal
15425,normal
15426,normal
15427,normal
15428,normal
15429,normal
15430,normal
15431,normal
15432,normal
15433,normal
15434,normal
15435,normal
15436,normal
15437,normal
15438,normal
15439,normal
15440,normal
15441,normal
15442,normal
15443,normal
15444,normal
15445,normal
15446,normal
15447,normal
15448,normal
15449,normal
15450,normal
15451,normal
15452,normal
15453,normal
15454,normal
15455,normal
15456,abnormal
15457,normal
15458,normal
15459,normal
15460,normal
15461,normal
15462,normal
15463,normal
15464,normal
15465,normal
15466,normal
15467,normal
15468,normal
15469,normal
15470,normal
15471,normal
15472,normal
15473,normal
15474,normal
15475,normal
15476,normal
15477,normal
15478,normal
15479,normal
15480,normal
15481,normal
15482,normal
15483,normal
15484,normal
15485,normal
15486,normal
15487,normal
15488,normal
15489,normal
15490,normal
15491,normal
15492,normal
15493,normal
15494,normal
15495,normal
15496,normal
15497,normal
15498,normal
15499,normal
15500,normal
15501,normal
15502,normal
15503,normal
15504,normal
15505,normal
15506,normal
15507,normal
15508,normal
15509,normal
15510,normal
15511,normal
15512,normal
15513,normal
15514,normal
15515,normal
15516,normal
15517,normal
15518,normal
15519,normal
15520,normal
15521,normal
15522,normal
15523,normal
15524,normal
15525,normal
15526,normal
15527,normal
15528,normal
15529,normal
15530,normal
15531,normal
15532,normal
15533,normal
15534,normal
15535,normal
15536,normal
15537,normal
15538,normal
15539,normal
15540,normal
15541,normal
15542,normal
15543,normal
15544,normal
15545,normal
15546,normal
15547,normal
15548,abnormal
15549,normal
15550,normal
15551,normal
15552,normal
15553,normal
15554,normal
15555,normal
15556,normal
15557,normal
15558,normal
15559,normal
15560,normal
15561,normal
15562,normal
15563,normal
15564,normal
15565,normal
15566,normal
15567,normal
15568,normal
15569,normal
15570,normal
15571,normal
15572,normal
15573,normal
15574,normal
15575,normal
15576,normal
15577,normal
15578,normal
15579,normal
15580,normal
15581,normal
15582,normal
15583,normal
15584,normal
15585,normal
15586,normal
15587,normal
15588,normal
15589,normal
15590,normal
15591,normal
15592,normal
15593,normal
15594,normal
15595,normal
15596,normal
15597,normal
15598,normal
15599,normal
15600,normal
15601,normal
15602,normal
15603,normal
15604,normal
15605,normal
15606,normal
15607,normal
15608,normal
15609,normal
15610,normal
15611,normal
15612,normal
15613,normal
15614,normal
15615,normal
15616,normal
15617,normal
15618,normal
15619,normal
15620,normal
15621,normal
15622,normal
15623,normal
15624,normal
15625,normal
15626,normal
15627,normal
15628,normal
15629,normal
15630,normal
15631,normal
15632,normal
15633,normal
15634,normal
15635,normal
15636,normal
15637,normal
15638,normal
15639,normal
15640,normal
15641,normal
15642,normal
15643,normal
15644,normal
15645,abnormal
15646,normal
15647,normal
15648,normal
15649,normal
15650,normal
15651,normal
15652,normal
15653,normal
15654,normal
15655,normal
15656,normal
15657,normal
15658,normal
15659,normal
15660,normal
15661,normal
15662,normal
15663,normal
15664,normal
15665,normal
15666,normal
15667,normal
15668,normal
15669,normal
15670,normal
15671,normal
15672,normal
15673,normal
15674,normal
15675,normal
15676,normal
15677,normal
15678,normal
15679,normal
15680,normal
15681,normal
15682,normal
15683,normal
15684,normal
15685,normal
15686,normal
15687,normal
15688,normal
15689,normal
15690,normal
15691,normal
15692,normal
15693,normal
15694,normal
15695,normal
15696,normal
15697,normal
15698,normal
15699,normal
15700,normal
15701,normal
15702,normal
15703,normal
15704,normal
15705,normal
15706,normal
15707,normal
15708,normal
15709,normal
15710,normal
15711,normal
15712,normal
15713,normal
15714,normal
15715,normal
15716,normal
15717,normal
15718,normal
15719,normal
15720,normal
15721,normal
15722,normal
15723,normal
15724,normal
15725,normal
15726,normal
15727,normal
15728,normal
15729,normal
15730,normal
15731,normal
15732,normal
15733,normal
15734,normal
15735,normal
15736,normal
15737,normal
15738,normal
15739,normal
15740,normal
15741,normal
15742,normal
15743,normal
15744,normal
15745,normal
15746,normal
15747,normal
15748,normal
15749,normal
15750,normal
15751,normal
15752,normal
15753,normal
15754,normal
15755,normal
15756,normal
15757,normal
15758,normal
15759,normal
15760,normal
15761,normal
15762,normal
15763,normal
15764,normal
15765,normal
15766,normal
15767,normal
15768,normal
15769,normal
15770,normal
15771,normal
15772,normal
15773,normal
15774,normal
15775,normal
15776,normal
15777,normal
15778,normal
15779,normal
15780,normal
15781,normal
15782,normal
15783,normal
15784,normal
15785,normal
15786,normal
15787,normal
15788,normal
15789,normal
15790,normal
15791,normal
15792,normal
15793,normal
15794,normal
15795,normal
15796,normal
15797,normal
15798,normal
15799,normal
15800,normal
15801,normal
15802,normal
15803,normal
15804,normal
15805,normal
15806,normal
15807,normal
15808,normal
15809,normal
15810,normal
15811,abnormal
15812,normal
15813,normal
15814,normal
15815,normal
15816,normal
15817,normal
15818,normal
15819,normal
15820,normal
15821,normal
15822,normal
15823,normal
15824,normal
15825,normal
15826,normal
15827,normal
15828,normal
15829,normal
15830,normal
15831,normal
15832,normal
15833,normal
15834,normal
15835,normal
15836,normal
15837,normal
15838,normal
15839,normal
15840,normal
15841,normal
15842,normal
15843,normal
15844,normal
15845,normal
15846,normal
15847,normal
15848,normal
15849,normal
15850,normal
15851,normal
15852,normal
15853,normal
15854,normal
15855,normal
15856,normal
15857,normal
15858,normal
15859,normal
15860,normal
15861,normal
15862,normal
15863,normal
15864,normal
15865,normal
15866,normal
15867,normal
15868,normal
15869,normal
15870,normal
15871,normal
15872,normal
15873,normal
15874,normal
15875,normal
15876,normal
15877,normal
15878,normal
15879,normal
15880,normal
15881,normal
15882,normal
15883,normal
15884,normal
15885,normal
15886,normal
15887,normal
15888,normal
15889,normal
15890,normal
15891,normal
15892,normal
15893,normal
15894,normal
15895,normal
15896,normal
15897,normal
15898,normal
15899,normal
15900,normal
15901,normal
15902,normal
15903,normal
15904,normal
15905,normal
15906,normal
15907,normal
15908,normal
15909,normal
15910,normal
15911,normal
15912,normal
15913,normal
15914,normal
15915,normal
15916,normal
15917,normal
15918,normal
15919,normal
15920,normal
15921,normal
15922,normal
15923,normal
15924,normal
15925,normal
15926,normal
15927,normal
15928,normal
15929,normal
15930,normal
15931,normal
15932,normal
15933,normal
15934,normal
15935,normal
15936,normal
15937,normal
15938,normal
15939,normal
15940,normal
15941,normal
15942,normal
15943,normal
15944,normal
15945,normal
15946,normal
15947,normal
15948,normal
15949,normal
15950,normal
15951,normal
15952,normal
15953,normal
15954,normal
15955,normal
15956,normal
15957,normal
15958,normal
15959,normal
15960,normal
15961,normal
15962,normal
15963,normal
15964,abnormal
15965,normal
15966,normal
15967,normal
15968,normal
15969,normal
15970,normal
15971,normal
15972,normal
15973,normal
15974,normal
15975,normal
15976,normal
15977,normal
15978,normal
15979,normal
15980,normal
15981,normal
15982,normal
15983,normal
15984,normal
15985,normal
15986,normal
15987,normal
15988,normal
15989,normal
15990,normal
15991,normal
15992,normal
15993,normal
15994,normal
15995,normal
15996,normal
15997,normal
15998,normal
15999,normal
16000,normal
16001,normal
16002,normal
16003,normal
16004,normal
16005,normal
16006,normal
16007,normal
16008,normal
16009,normal
16010,normal
16011,normal
16012,normal
16013,normal
16014,normal
16015,normal
16016,normal
16017,normal
16018,normal
16019,normal
16020,normal
16021,normal
16022,normal
16023,normal
16024,normal
16025,normal
16026,normal
16027,normal
16028,normal
16029,normal
16030,normal
16031,normal
16032,normal
16033,normal
16034,normal
16035,normal
16036,normal
16037,normal
16038,normal
16039,normal
16040,normal
16041,normal
16042,normal
16043,normal
16044,normal
16045,normal
16046,normal
16047,normal
16048,normal
16049,normal
16050,normal
16051,normal
16052,normal
16053,normal
16054,normal
16055,normal
16056,normal
16057,normal
16058,normal
16059,normal
16060,normal
16061,normal
16062,normal
16063,normal
16064,normal
16065,normal
16066,normal
16067,normal
16068,normal
16069,normal
16070,normal
16071,normal
16072,normal
16073,normal
16074,normal
16075,normal
16076,normal
16077,normal
16078,normal
16079,normal
16080,normal
16081,normal
16082,normal
16083,normal
16084,normal
16085,normal
16086,normal
16087,normal
16088,normal
16089,normal
16090,normal
16091,normal
16092,normal
16093,normal
16094,normal
16095,normal
16096,normal
16097,normal
16098,normal
16099,normal
16100,normal
16101,normal
16102,normal
16103,normal
16104,normal
16105,normal
16106,normal
16107,normal
16108,normal
16109,normal
16110,normal
16111,normal
16112,normal
16113,normal
16114,normal
16115,normal
16116,normal
16117,normal
16118,normal
16119,normal
16120,normal
16121,normal
16122,normal
16123,normal
16124,normal
16125,normal
16126,normal
16127,normal
16128,normal
16129,normal
16130,normal
16131,normal
16132,normal
16133,normal
16134,normal
16135,normal
16136,normal
16137,normal
16138,normal
16139,normal
16140,normal
16141,normal
16142,normal
16143,normal
16144,normal
16145,normal
16146,normal
16147,normal
16148,normal
16149,normal
16150,normal
16151,normal
16152,normal
16153,normal
16154,normal
16155,normal
16156,normal
16157,normal
16158,normal
16159,normal
16160,normal
16161,normal
16162,normal
16163,normal
16164,normal
16165,normal
16166,normal
16167,normal
16168,normal
16169,normal
16170,normal
16171,normal
16172,normal
16173,normal
16174,normal
16175,normal
16176,normal
16177,normal
16178,normal
16179,normal
16180,normal
16181,normal
16182,normal
16183,normal
16184,normal
16185,normal
16186,normal
16187,normal
16188,normal
16189,normal
16190,normal
16191,normal
16192,normal
16193,normal
16194,normal
16195,normal
16196,normal
16197,normal
16198,normal
16199,normal
16200,normal
16201,normal
16202,normal
16203,normal
16204,normal
16205,normal
16206,normal
16207,normal
16208,normal
16209,normal
16210,normal
16211,normal
16212,normal
16213,normal
16214,normal
16215,normal
16216,normal
16217,normal
16218,normal
16219,normal
16220,normal
16221,normal
16222,normal
16223,normal
16224,normal
16225,normal
16226,normal
16227,normal
16228,normal
16229,normal
16230,normal
16231,normal
16232,normal
16233,normal
16234,normal
16235,normal
16236,normal
16237,normal
16238,normal
16239,normal
16240,normal
16241,normal
16242,normal
16243,normal
16244,normal
16245,normal
16246,normal
16247,normal
16248,normal
16249,normal
16250,normal
16251,normal
16252,normal
16253,normal
16254,normal
16255,normal
16256,normal
16257,normal
16258,normal
16259,normal
16260,normal
16261,normal
16262,normal
16263,normal
16264,normal
16265,normal
16266,normal
16267,normal
16268,normal
16269,normal
16270,normal
16271,normal
16272,normal
16273,normal
16274,normal
16275,normal
16276,normal
16277,normal
16278,normal
16279,normal
16280,normal
16281,normal
16282,normal
16283,normal
16284,normal
16285,normal
16286,normal
16287,normal
16288,normal
16289,normal
16290,normal
16291,normal
16292,normal
16293,normal
16294,normal
16295,normal
16296,normal
16297,normal
16298,normal
16299,normal
16300,normal
16301,normal
16302,normal
16303,normal
16304,normal
16305,normal
16306,normal
16307,normal
16308,normal
16309,normal
16310,normal
16311,normal
16312,normal
16313,normal
16314,normal
16315,normal
16316,normal
16317,normal
16318,normal
16319,normal
16320,normal
16321,normal
16322,normal
16323,normal
16324,normal
16325,normal
16326,normal
16327,normal
16328,normal
16329,normal
16330,normal
16331,normal
16332,normal
16333,normal
16334,normal
16335,normal
16336,normal
16337,normal
16338,normal
16339,normal
16340,normal
16341,normal
16342,normal
16343,normal
16344,abnormal
16345,normal
16346,normal
16347,normal
16348,normal
16349,normal
16350,normal
16351,normal
16352,normal
16353,normal
16354,normal
16355,normal
16356,normal
16357,normal
16358,normal
16359,normal
16360,normal
16361,normal
16362,normal
16363,normal
16364,normal
16365,normal
16366,normal
16367,normal
16368,normal
16369,normal
16370,normal
16371,normal
16372,normal
16373,normal
16374,normal
16375,normal
16376,normal
16377,normal
16378,normal
16379,normal
16380,normal
16381,normal
16382,normal
16383,normal
16384,normal
16385,normal
16386,normal
16387,normal
16388,normal
16389,normal
16390,normal
16391,normal
16392,normal
16393,normal
16394,normal
16395,normal
16396,normal
16397,normal
16398,normal
16399,normal
16400,normal
16401,normal
16402,normal
16403,normal
16404,normal
16405,normal
16406,normal
16407,normal
16408,normal
16409,normal
16410,normal
16411,normal
16412,normal
16413,normal
16414,normal
16415,normal
16416,normal
16417,normal
16418,normal
16419,normal
16420,normal
16421,normal
16422,normal
16423,normal
16424,normal
16425,normal
16426,normal
16427,normal
16428,normal
16429,normal
16430,normal
16431,normal
16432,normal
16433,normal
16434,normal
16435,normal
16436,normal
16437,normal
16438,normal
16439,normal
16440,normal
16441,normal
16442,normal
16443,normal
16444,normal
16445,normal
16446,normal
16447,normal
16448,normal
16449,normal
16450,normal
16451,normal
16452,normal
16453,normal
16454,normal
16455,normal
16456,normal
16457,normal
16458,normal
16459,normal
16460,normal
16461,normal
16462,normal
16463,normal
16464,normal
16465,normal
16466,normal
16467,normal
16468,normal
16469,normal
16470,normal
16471,normal
16472,normal
16473,normal
16474,normal
16475,normal
16476,normal
16477,normal
16478,normal
16479,normal
16480,normal
16481,normal
16482,normal
16483,normal
16484,normal
16485,normal
16486,normal
16487,normal
16488,normal
16489,normal
16490,normal
16491,normal
16492,normal
16493,normal
16494,normal
16495,normal
16496,normal
16497,normal
16498,normal
16499,normal
16500,normal
16501,normal
16502,normal
16503,normal
16504,normal
16505,normal
16506,normal
16507,normal
16508,normal
16509,normal
16510,normal
16511,normal
16512,normal
16513,normal
16514,normal
16515,normal
16516,normal
16517,normal
16518,normal
16519,normal
16520,normal
16521,normal
16522,normal
16523,normal
16524,normal
16525,normal
16526,normal
16527,normal
16528,normal
16529,normal
16530,normal
16531,normal
16532,normal
16533,normal
16534,normal
16535,normal
16536,normal
16537,normal
16538,normal
16539,normal
16540,normal
16541,normal
16542,normal
16543,normal
16544,normal
16545,normal
16546,normal
16547,normal
16548,normal
16549,normal
16550,normal
16551,normal
